timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
415864710,-0.092878,0.349214,0.0839837,5004,0,-2.89719,-1.49648,-13.3382,5004,0
415869714,0.640152,0.0562395,-0.137419,5004,0,-0.715932,-1.00534,-3.44586,5004,0
415874718,0.399113,-0.36335,-0.1458,5004,0,0.867406,-0.152465,-8.51241,5004,0
415879722,-0.0555203,-0.0437606,0.139856,5004,0,-1.56233,-0.423709,-18.0899,5004,0
415884725,0.43041,0.0507661,0.0538043,5003,0,-0.803753,-2.23967,-8.66275,5003,0
415889729,0.440357,0.0403667,-0.206157,5004,0,-0.271757,-0.702302,-5.46073,5004,0
415894733,0.0598273,-0.0298329,-0.049797,5004,0,-1.62168,1.11348,-12.5055,5004,0
415899737,0.142146,-0.282584,0.170747,5004,0,-0.09008,-2.56189,-11.8377,5004,0
415904741,0.507424,0.0255087,-0.0208597,5004,0,-0.0775867,-4.56017,-10.4968,5004,0
415909745,0.150955,0.571865,-0.141114,5004,0,-2.35843,2.49834,-7.67752,5004,0
415914749,-0.0518445,-0.22879,0.0640797,5004,0,-0.339438,0.13503,-3.14025,5004,0
415919753,0.258076,-0.591141,0.0724177,5004,0,1.71009,-8.18617,-14.9904,5004,0
415924772,0.237808,0.875984,-0.00161729,5019,0,-3.3128,-0.450523,-19.1677,5019,0
415929761,-0.225805,0.561298,-0.0136549,4989,0,-3.40158,2.27788,0.473849,4989,0
415934766,0.259856,-0.884195,-0.0523875,5005,0,3.48755,-5.67491,-3.47602,5005,0
415939771,0.247958,0.0672646,-0.00947125,5005,0,0.55472,-2.58881,-24.1211,5005,0
415944772,-0.27454,0.97044,0.101364,5001,0,-3.8471,2.54637,-5.50356,5001,0
415949776,0.0785803,-0.425177,-0.123409,5004,0,0.854149,-4.16955,1.56915,5004,0
415954787,0.288392,-0.388796,-0.0619421,5011,0,0.13305,-2.96706,-22.0491,5011,0
